Geothite_avg - Data, Corrected, Resampled on common wavenumber scale

nushift=     -3.10000  cm-1
FWHM_resolution:      10.0000  cm-1
H2O_Vol_mixing_ratio:   0.00790000

     Wvnmbr     Wvl(um)    SpecData    H2O_Model    NulledSpec     IG_Nulled     Ratio
    3790.000   2.63852    1.1660e-03    9.9112e-01    1.1764e-03    5.9298e-03    1.9840e-01
    3791.000   2.63783    1.1651e-03    9.9003e-01    1.1768e-03    5.9326e-03    1.9836e-01
    3792.000   2.63713    1.1635e-03    9.8851e-01    1.1770e-03    5.9374e-03    1.9824e-01
    3793.000   2.63644    1.1630e-03    9.8648e-01    1.1789e-03    5.9433e-03    1.9836e-01
    3794.000   2.63574    1.1623e-03    9.8418e-01    1.1810e-03    5.9490e-03    1.9853e-01
    3795.000   2.63505    1.1638e-03    9.8150e-01    1.1857e-03    5.9555e-03    1.9910e-01
    3796.000   2.63435    1.1619e-03    9.7858e-01    1.1874e-03    5.9616e-03    1.9917e-01
    3797.000   2.63366    1.1602e-03    9.7581e-01    1.1890e-03    5.9677e-03    1.9923e-01
    3798.000   2.63296    1.1585e-03    9.7296e-01    1.1907e-03    5.9749e-03    1.9929e-01
    3799.000   2.63227    1.1563e-03    9.7047e-01    1.1915e-03    5.9787e-03    1.9929e-01
    3800.000   2.63158    1.1552e-03    9.6852e-01    1.1928e-03    5.9801e-03    1.9945e-01
    3801.000   2.63089    1.1551e-03    9.6699e-01    1.1946e-03    5.9782e-03    1.9982e-01
    3802.000   2.63019    1.1553e-03    9.6613e-01    1.1958e-03    5.9752e-03    2.0013e-01
    3803.000   2.62950    1.1553e-03    9.6590e-01    1.1961e-03    5.9719e-03    2.0029e-01
    3804.000   2.62881    1.1547e-03    9.6641e-01    1.1949e-03    5.9680e-03    2.0022e-01
    3805.000   2.62812    1.1554e-03    9.6742e-01    1.1943e-03    5.9629e-03    2.0029e-01
    3806.000   2.62743    1.1569e-03    9.6854e-01    1.1945e-03    5.9574e-03    2.0050e-01
    3807.000   2.62674    1.1598e-03    9.6998e-01    1.1957e-03    5.9500e-03    2.0095e-01
    3808.000   2.62605    1.1624e-03    9.7116e-01    1.1969e-03    5.9453e-03    2.0133e-01
    3809.000   2.62536    1.1655e-03    9.7230e-01    1.1987e-03    5.9417e-03    2.0175e-01
    3810.000   2.62467    1.1630e-03    9.7301e-01    1.1953e-03    5.9412e-03    2.0119e-01
    3811.000   2.62398    1.1625e-03    9.7308e-01    1.1946e-03    5.9432e-03    2.0101e-01
    3812.000   2.62329    1.1600e-03    9.7264e-01    1.1926e-03    5.9476e-03    2.0052e-01
    3813.000   2.62261    1.1641e-03    9.7152e-01    1.1982e-03    5.9548e-03    2.0121e-01
    3814.000   2.62192    1.1663e-03    9.7012e-01    1.2022e-03    5.9613e-03    2.0167e-01
    3815.000   2.62123    1.1682e-03    9.6824e-01    1.2065e-03    5.9684e-03    2.0214e-01
    3816.000   2.62055    1.1707e-03    9.6627e-01    1.2116e-03    5.9751e-03    2.0277e-01
    3817.000   2.61986    1.1726e-03    9.6466e-01    1.2155e-03    5.9814e-03    2.0322e-01
    3818.000   2.61917    1.1745e-03    9.6317e-01    1.2194e-03    5.9880e-03    2.0365e-01
    3819.000   2.61849    1.1763e-03    9.6222e-01    1.2225e-03    5.9927e-03    2.0400e-01
    3820.000   2.61780    1.1794e-03    9.6196e-01    1.2261e-03    5.9953e-03    2.0450e-01
    3821.000   2.61712    1.1843e-03    9.6235e-01    1.2307e-03    5.9957e-03    2.0526e-01
    3822.000   2.61643    1.1896e-03    9.6340e-01    1.2348e-03    5.9953e-03    2.0596e-01
    3823.000   2.61575    1.1931e-03    9.6462e-01    1.2368e-03    5.9942e-03    2.0634e-01
    3824.000   2.61506    1.1958e-03    9.6628e-01    1.2375e-03    5.9928e-03    2.0650e-01
    3825.000   2.61438    1.1956e-03    9.6791e-01    1.2352e-03    5.9890e-03    2.0625e-01
    3826.000   2.61370    1.1965e-03    9.6918e-01    1.2345e-03    5.9863e-03    2.0622e-01
    3827.000   2.61301    1.1982e-03    9.7026e-01    1.2349e-03    5.9831e-03    2.0640e-01
    3828.000   2.61233    1.1985e-03    9.7071e-01    1.2347e-03    5.9833e-03    2.0636e-01
    3829.000   2.61165    1.1990e-03    9.7068e-01    1.2352e-03    5.9856e-03    2.0637e-01
    3830.000   2.61097    1.1975e-03    9.7002e-01    1.2346e-03    5.9895e-03    2.0612e-01
    3831.000   2.61028    1.1966e-03    9.6894e-01    1.2349e-03    5.9933e-03    2.0605e-01
    3832.000   2.60960    1.1959e-03    9.6737e-01    1.2363e-03    5.9973e-03    2.0614e-01
    3833.000   2.60892    1.1947e-03    9.6545e-01    1.2374e-03    6.0018e-03    2.0618e-01
    3834.000   2.60824    1.1958e-03    9.6377e-01    1.2408e-03    6.0051e-03    2.0662e-01
    3835.000   2.60756    1.1989e-03    9.6203e-01    1.2462e-03    6.0081e-03    2.0743e-01
    3836.000   2.60688    1.1995e-03    9.6074e-01    1.2485e-03    6.0072e-03    2.0784e-01
    3837.000   2.60620    1.2007e-03    9.6006e-01    1.2506e-03    6.0057e-03    2.0824e-01
    3838.000   2.60552    1.1998e-03    9.5989e-01    1.2499e-03    6.0020e-03    2.0825e-01
    3839.000   2.60485    1.2049e-03    9.6034e-01    1.2546e-03    5.9989e-03    2.0914e-01
    3840.000   2.60417    1.2095e-03    9.6123e-01    1.2583e-03    5.9952e-03    2.0988e-01
    3841.000   2.60349    1.2159e-03    9.6271e-01    1.2630e-03    5.9906e-03    2.1083e-01
    3842.000   2.60281    1.2186e-03    9.6444e-01    1.2635e-03    5.9856e-03    2.1109e-01
    3843.000   2.60213    1.2197e-03    9.6577e-01    1.2629e-03    5.9815e-03    2.1114e-01
    3844.000   2.60146    1.2180e-03    9.6701e-01    1.2595e-03    5.9774e-03    2.1071e-01
    3845.000   2.60078    1.2183e-03    9.6760e-01    1.2591e-03    5.9736e-03    2.1078e-01
    3846.000   2.60010    1.2173e-03    9.6736e-01    1.2583e-03    5.9728e-03    2.1068e-01
    3847.000   2.59943    1.2167e-03    9.6633e-01    1.2590e-03    5.9738e-03    2.1076e-01
    3848.000   2.59875    1.2108e-03    9.6439e-01    1.2555e-03    5.9792e-03    2.0998e-01
    3849.000   2.59808    1.2065e-03    9.6219e-01    1.2539e-03    5.9854e-03    2.0949e-01
    3850.000   2.59740    1.2013e-03    9.5930e-01    1.2523e-03    5.9938e-03    2.0893e-01
    3851.000   2.59673    1.1991e-03    9.5691e-01    1.2531e-03    5.9999e-03    2.0886e-01
    3852.000   2.59605    1.1995e-03    9.5452e-01    1.2566e-03    6.0055e-03    2.0925e-01
    3853.000   2.59538    1.2016e-03    9.5305e-01    1.2608e-03    6.0088e-03    2.0983e-01
    3854.000   2.59471    1.2034e-03    9.5257e-01    1.2633e-03    6.0089e-03    2.1024e-01
    3855.000   2.59403    1.2058e-03    9.5302e-01    1.2653e-03    6.0066e-03    2.1065e-01
    3856.000   2.59336    1.2092e-03    9.5445e-01    1.2669e-03    6.0009e-03    2.1113e-01
    3857.000   2.59269    1.2125e-03    9.5618e-01    1.2681e-03    5.9969e-03    2.1145e-01
    3858.000   2.59202    1.2167e-03    9.5861e-01    1.2692e-03    5.9927e-03    2.1179e-01
    3859.000   2.59134    1.2206e-03    9.6091e-01    1.2703e-03    5.9928e-03    2.1196e-01
    3860.000   2.59067    1.2243e-03    9.6270e-01    1.2718e-03    5.9943e-03    2.1216e-01
    3861.000   2.59000    1.2289e-03    9.6418e-01    1.2745e-03    5.9985e-03    2.1247e-01
    3862.000   2.58933    1.2317e-03    9.6505e-01    1.2763e-03    6.0035e-03    2.1260e-01
    3863.000   2.58866    1.2334e-03    9.6554e-01    1.2775e-03    6.0081e-03    2.1262e-01
    3864.000   2.58799    1.2337e-03    9.6551e-01    1.2778e-03    6.0132e-03    2.1249e-01
    3865.000   2.58732    1.2343e-03    9.6514e-01    1.2789e-03    6.0181e-03    2.1251e-01
    3866.000   2.58665    1.2352e-03    9.6488e-01    1.2802e-03    6.0225e-03    2.1257e-01
    3867.000   2.58598    1.2373e-03    9.6450e-01    1.2829e-03    6.0274e-03    2.1284e-01
    3868.000   2.58532    1.2378e-03    9.6447e-01    1.2834e-03    6.0299e-03    2.1285e-01
    3869.000   2.58465    1.2386e-03    9.6471e-01    1.2839e-03    6.0316e-03    2.1286e-01
    3870.000   2.58398    1.2384e-03    9.6523e-01    1.2830e-03    6.0316e-03    2.1271e-01
    3871.000   2.58331    1.2405e-03    9.6602e-01    1.2841e-03    6.0324e-03    2.1287e-01
    3872.000   2.58264    1.2439e-03    9.6708e-01    1.2863e-03    6.0332e-03    2.1320e-01
    3873.000   2.58198    1.2494e-03    9.6840e-01    1.2902e-03    6.0341e-03    2.1382e-01
    3874.000   2.58131    1.2514e-03    9.6963e-01    1.2906e-03    6.0343e-03    2.1388e-01
    3875.000   2.58065    1.2515e-03    9.7094e-01    1.2889e-03    6.0337e-03    2.1362e-01
    3876.000   2.57998    1.2513e-03    9.7203e-01    1.2873e-03    6.0338e-03    2.1334e-01
    3877.000   2.57931    1.2521e-03    9.7279e-01    1.2871e-03    6.0340e-03    2.1331e-01
    3878.000   2.57865    1.2547e-03    9.7327e-01    1.2892e-03    6.0347e-03    2.1363e-01
    3879.000   2.57798    1.2546e-03    9.7347e-01    1.2888e-03    6.0344e-03    2.1358e-01
    3880.000   2.57732    1.2553e-03    9.7351e-01    1.2894e-03    6.0340e-03    2.1369e-01
    3881.000   2.57666    1.2558e-03    9.7332e-01    1.2902e-03    6.0332e-03    2.1385e-01
    3882.000   2.57599    1.2570e-03    9.7305e-01    1.2918e-03    6.0330e-03    2.1412e-01
    3883.000   2.57533    1.2587e-03    9.7292e-01    1.2938e-03    6.0334e-03    2.1443e-01
    3884.000   2.57467    1.2609e-03    9.7284e-01    1.2961e-03    6.0348e-03    2.1478e-01
    3885.000   2.57400    1.2618e-03    9.7299e-01    1.2968e-03    6.0349e-03    2.1489e-01
    3886.000   2.57334    1.2651e-03    9.7328e-01    1.2999e-03    6.0350e-03    2.1539e-01
    3887.000   2.57268    1.2707e-03    9.7375e-01    1.3049e-03    6.0340e-03    2.1627e-01
    3888.000   2.57202    1.2744e-03    9.7438e-01    1.3079e-03    6.0349e-03    2.1672e-01
    3889.000   2.57136    1.2768e-03    9.7500e-01    1.3096e-03    6.0347e-03    2.1701e-01
    3890.000   2.57069    1.2749e-03    9.7574e-01    1.3066e-03    6.0340e-03    2.1655e-01
    3891.000   2.57003    1.2751e-03    9.7627e-01    1.3061e-03    6.0329e-03    2.1649e-01
    3892.000   2.56937    1.2763e-03    9.7671e-01    1.3067e-03    6.0307e-03    2.1668e-01
    3893.000   2.56871    1.2771e-03    9.7688e-01    1.3073e-03    6.0313e-03    2.1676e-01
    3894.000   2.56805    1.2758e-03    9.7672e-01    1.3062e-03    6.0334e-03    2.1649e-01
    3895.000   2.56739    1.2729e-03    9.7626e-01    1.3038e-03    6.0374e-03    2.1596e-01
    3896.000   2.56674    1.2693e-03    9.7541e-01    1.3013e-03    6.0432e-03    2.1533e-01
    3897.000   2.56608    1.2681e-03    9.7443e-01    1.3014e-03    6.0499e-03    2.1511e-01
    3898.000   2.56542    1.2689e-03    9.7315e-01    1.3039e-03    6.0585e-03    2.1522e-01
    3899.000   2.56476    1.2709e-03    9.7192e-01    1.3077e-03    6.0674e-03    2.1552e-01
    3900.000   2.56410    1.2714e-03    9.7117e-01    1.3091e-03    6.0733e-03    2.1556e-01
    3901.000   2.56345    1.2707e-03    9.7067e-01    1.3091e-03    6.0777e-03    2.1539e-01
    3902.000   2.56279    1.2696e-03    9.7078e-01    1.3078e-03    6.0786e-03    2.1515e-01
    3903.000   2.56213    1.2710e-03    9.7153e-01    1.3083e-03    6.0771e-03    2.1528e-01
    3904.000   2.56148    1.2753e-03    9.7293e-01    1.3108e-03    6.0732e-03    2.1583e-01
    3905.000   2.56082    1.2798e-03    9.7500e-01    1.3127e-03    6.0670e-03    2.1636e-01
    3906.000   2.56016    1.2829e-03    9.7724e-01    1.3127e-03    6.0605e-03    2.1660e-01
    3907.000   2.55951    1.2841e-03    9.7992e-01    1.3104e-03    6.0529e-03    2.1649e-01
    3908.000   2.55885    1.2850e-03    9.8253e-01    1.3079e-03    6.0467e-03    2.1630e-01
    3909.000   2.55820    1.2857e-03    9.8477e-01    1.3056e-03    6.0415e-03    2.1611e-01
    3910.000   2.55754    1.2857e-03    9.8678e-01    1.3029e-03    6.0378e-03    2.1580e-01
    3911.000   2.55689    1.2872e-03    9.8825e-01    1.3025e-03    6.0348e-03    2.1584e-01
    3912.000   2.55624    1.2893e-03    9.8928e-01    1.3033e-03    6.0326e-03    2.1604e-01
    3913.000   2.55558    1.2936e-03    9.8980e-01    1.3069e-03    6.0320e-03    2.1666e-01
    3914.000   2.55493    1.2947e-03    9.9002e-01    1.3077e-03    6.0326e-03    2.1678e-01
    3915.000   2.55428    1.2941e-03    9.8983e-01    1.3074e-03    6.0344e-03    2.1665e-01
    3916.000   2.55363    1.2914e-03    9.8947e-01    1.3051e-03    6.0387e-03    2.1613e-01
    3917.000   2.55297    1.2912e-03    9.8913e-01    1.3054e-03    6.0424e-03    2.1603e-01
    3918.000   2.55232    1.2926e-03    9.8869e-01    1.3074e-03    6.0473e-03    2.1619e-01
    3919.000   2.55167    1.2944e-03    9.8839e-01    1.3096e-03    6.0506e-03    2.1644e-01
    3920.000   2.55102    1.2961e-03    9.8823e-01    1.3116e-03    6.0529e-03    2.1669e-01
    3921.000   2.55037    1.2979e-03    9.8823e-01    1.3134e-03    6.0548e-03    2.1691e-01
    3922.000   2.54972    1.2993e-03    9.8835e-01    1.3146e-03    6.0542e-03    2.1714e-01
    3923.000   2.54907    1.2997e-03    9.8852e-01    1.3148e-03    6.0539e-03    2.1718e-01
    3924.000   2.54842    1.2981e-03    9.8878e-01    1.3128e-03    6.0527e-03    2.1689e-01
    3925.000   2.54777    1.3001e-03    9.8908e-01    1.3145e-03    6.0537e-03    2.1714e-01
    3926.000   2.54712    1.3004e-03    9.8936e-01    1.3144e-03    6.0537e-03    2.1712e-01
    3927.000   2.54647    1.3005e-03    9.8964e-01    1.3141e-03    6.0533e-03    2.1709e-01
    3928.000   2.54582    1.3007e-03    9.8992e-01    1.3140e-03    6.0537e-03    2.1705e-01
    3929.000   2.54518    1.2993e-03    9.9019e-01    1.3122e-03    6.0537e-03    2.1675e-01
    3930.000   2.54453    1.3021e-03    9.9049e-01    1.3146e-03    6.0542e-03    2.1714e-01
    3931.000   2.54388    1.3036e-03    9.9086e-01    1.3156e-03    6.0537e-03    2.1732e-01
    3932.000   2.54324    1.3050e-03    9.9128e-01    1.3165e-03    6.0517e-03    2.1754e-01
    3933.000   2.54259    1.3027e-03    9.9174e-01    1.3136e-03    6.0519e-03    2.1705e-01
    3934.000   2.54194    1.3017e-03    9.9218e-01    1.3120e-03    6.0520e-03    2.1678e-01
    3935.000   2.54130    1.2997e-03    9.9264e-01    1.3093e-03    6.0526e-03    2.1633e-01
    3936.000   2.54065    1.3005e-03    9.9306e-01    1.3096e-03    6.0515e-03    2.1641e-01
    3937.000   2.54000    1.3006e-03    9.9337e-01    1.3093e-03    6.0514e-03    2.1636e-01
    3938.000   2.53936    1.3003e-03    9.9360e-01    1.3087e-03    6.0517e-03    2.1625e-01
    3939.000   2.53872    1.3000e-03    9.9373e-01    1.3082e-03    6.0530e-03    2.1613e-01
    3940.000   2.53807    1.3003e-03    9.9376e-01    1.3085e-03    6.0539e-03    2.1614e-01
    3941.000   2.53743    1.3008e-03    9.9368e-01    1.3091e-03    6.0547e-03    2.1622e-01
    3942.000   2.53678    1.3026e-03    9.9354e-01    1.3110e-03    6.0551e-03    2.1651e-01
    3943.000   2.53614    1.3037e-03    9.9343e-01    1.3123e-03    6.0550e-03    2.1673e-01
    3944.000   2.53550    1.3051e-03    9.9330e-01    1.3139e-03    6.0541e-03    2.1702e-01
    3945.000   2.53485    1.3042e-03    9.9324e-01    1.3131e-03    6.0527e-03    2.1694e-01
    3946.000   2.53421    1.3041e-03    9.9328e-01    1.3129e-03    6.0513e-03    2.1696e-01
    3947.000   2.53357    1.3042e-03    9.9339e-01    1.3129e-03    6.0494e-03    2.1703e-01
    3948.000   2.53293    1.3033e-03    9.9359e-01    1.3117e-03    6.0483e-03    2.1687e-01
    3949.000   2.53229    1.3024e-03    9.9388e-01    1.3105e-03    6.0477e-03    2.1668e-01
    3950.000   2.53165    1.3004e-03    9.9424e-01    1.3080e-03    6.0463e-03    2.1632e-01
    3951.000   2.53100    1.2999e-03    9.9463e-01    1.3069e-03    6.0442e-03    2.1622e-01
    3952.000   2.53036    1.3007e-03    9.9509e-01    1.3072e-03    6.0411e-03    2.1638e-01
    3953.000   2.52972    1.3010e-03    9.9554e-01    1.3068e-03    6.0395e-03    2.1637e-01
    3954.000   2.52908    1.3006e-03    9.9597e-01    1.3059e-03    6.0377e-03    2.1629e-01
    3955.000   2.52845    1.2996e-03    9.9637e-01    1.3043e-03    6.0361e-03    2.1609e-01
    3956.000   2.52781    1.2998e-03    9.9673e-01    1.3040e-03    6.0349e-03    2.1608e-01
    3957.000   2.52717    1.2992e-03    9.9703e-01    1.3031e-03    6.0337e-03    2.1596e-01
    3958.000   2.52653    1.2989e-03    9.9729e-01    1.3024e-03    6.0332e-03    2.1587e-01
    3959.000   2.52589    1.2969e-03    9.9749e-01    1.3001e-03    6.0318e-03    2.1555e-01
    3960.000   2.52525    1.2958e-03    9.9767e-01    1.2988e-03    6.0304e-03    2.1538e-01
    3961.000   2.52462    1.2952e-03    9.9780e-01    1.2981e-03    6.0290e-03    2.1531e-01
    3962.000   2.52398    1.2954e-03    9.9792e-01    1.2981e-03    6.0266e-03    2.1539e-01
    3963.000   2.52334    1.2952e-03    9.9803e-01    1.2978e-03    6.0240e-03    2.1543e-01
    3964.000   2.52270    1.2946e-03    9.9813e-01    1.2970e-03    6.0205e-03    2.1543e-01
    3965.000   2.52207    1.2951e-03    9.9821e-01    1.2974e-03    6.0185e-03    2.1558e-01
    3966.000   2.52143    1.2964e-03    9.9828e-01    1.2986e-03    6.0172e-03    2.1582e-01
    3967.000   2.52080    1.2999e-03    9.9832e-01    1.3021e-03    6.0175e-03    2.1639e-01
    3968.000   2.52016    1.3003e-03    9.9835e-01    1.3025e-03    6.0165e-03    2.1649e-01
    3969.000   2.51953    1.2996e-03    9.9836e-01    1.3017e-03    6.0154e-03    2.1640e-01
    3970.000   2.51889    1.2968e-03    9.9836e-01    1.2990e-03    6.0138e-03    2.1600e-01
    3971.000   2.51826    1.2978e-03    9.9837e-01    1.2999e-03    6.0131e-03    2.1618e-01
    3972.000   2.51762    1.3013e-03    9.9838e-01    1.3035e-03    6.0133e-03    2.1676e-01
    3973.000   2.51699    1.3035e-03    9.9839e-01    1.3056e-03    6.0128e-03    2.1714e-01
    3974.000   2.51636    1.3033e-03    9.9843e-01    1.3054e-03    6.0129e-03    2.1709e-01
    3975.000   2.51572    1.3000e-03    9.9848e-01    1.3020e-03    6.0134e-03    2.1652e-01
    3976.000   2.51509    1.2993e-03    9.9856e-01    1.3012e-03    6.0145e-03    2.1634e-01
    3977.000   2.51446    1.2978e-03    9.9864e-01    1.2996e-03    6.0151e-03    2.1605e-01
    3978.000   2.51383    1.2965e-03    9.9874e-01    1.2981e-03    6.0155e-03    2.1580e-01
    3979.000   2.51319    1.2937e-03    9.9883e-01    1.2952e-03    6.0141e-03    2.1536e-01
    3980.000   2.51256    1.2919e-03    9.9892e-01    1.2933e-03    6.0126e-03    2.1510e-01
    3981.000   2.51193    1.2909e-03    9.9901e-01    1.2922e-03    6.0100e-03    2.1501e-01
    3982.000   2.51130    1.2895e-03    9.9908e-01    1.2907e-03    6.0081e-03    2.1483e-01
    3983.000   2.51067    1.2886e-03    9.9914e-01    1.2897e-03    6.0061e-03    2.1473e-01
    3984.000   2.51004    1.2875e-03    9.9919e-01    1.2886e-03    6.0035e-03    2.1464e-01
    3985.000   2.50941    1.2877e-03    9.9921e-01    1.2887e-03    6.0021e-03    2.1471e-01
    3986.000   2.50878    1.2880e-03    9.9923e-01    1.2890e-03    6.0011e-03    2.1480e-01
    3987.000   2.50815    1.2886e-03    9.9923e-01    1.2896e-03    6.0010e-03    2.1489e-01
    3988.000   2.50752    1.2897e-03    9.9922e-01    1.2907e-03    6.0002e-03    2.1510e-01
    3989.000   2.50689    1.2912e-03    9.9921e-01    1.2922e-03    5.9991e-03    2.1540e-01
    3990.000   2.50627    1.2922e-03    9.9920e-01    1.2932e-03    5.9988e-03    2.1558e-01
    3991.000   2.50564    1.2930e-03    9.9920e-01    1.2941e-03    5.9986e-03    2.1573e-01
    3992.000   2.50501    1.2933e-03    9.9920e-01    1.2943e-03    5.9993e-03    2.1575e-01
    3993.000   2.50438    1.2945e-03    9.9922e-01    1.2955e-03    5.9985e-03    2.1597e-01
    3994.000   2.50376    1.2951e-03    9.9924e-01    1.2961e-03    5.9981e-03    2.1608e-01
    3995.000   2.50313    1.2955e-03    9.9928e-01    1.2964e-03    5.9977e-03    2.1616e-01
    3996.000   2.50250    1.2950e-03    9.9933e-01    1.2958e-03    5.9951e-03    2.1615e-01
    3997.000   2.50188    1.2944e-03    9.9938e-01    1.2952e-03    5.9940e-03    2.1608e-01
    3998.000   2.50125    1.2932e-03    9.9943e-01    1.2940e-03    5.9926e-03    2.1593e-01
    3999.000   2.50063    1.2929e-03    9.9947e-01    1.2936e-03    5.9930e-03    2.1585e-01
    4000.000   2.50000    1.2923e-03    9.9950e-01    1.2929e-03    5.9924e-03    2.1576e-01
    4001.000   2.49938    1.2914e-03    9.9952e-01    1.2920e-03    5.9905e-03    2.1568e-01
    4002.000   2.49875    1.2909e-03    9.9952e-01    1.2915e-03    5.9888e-03    2.1566e-01
